-0.161855 -0.226866 0.158718 -0.114290 0.196350 0.035660 -0.023917 0.027500 -0.071916 0.004550 0.275455 0.039023 0.112344 0.018824 -0.157237 0.018768 -0.185892 0.178922 0.126481 0.155814 0.004158 0.118300 0.020204 0.123080 0.130626 -0.025073 0.028634 -0.197093 -0.089031 0.081576 0.028705 -0.141080 -0.001121 0.205875 0.016067 -0.161588 0.152940 -0.081558 -0.197159 0.083244 -0.099032 -0.046985 -0.139579 -0.246847 -0.044782 -0.129110 -0.011760 0.026529 -0.051184 -0.244376 0.090744 -0.011370 -0.248938 -0.084629 -0.082520 -0.001009 0.116025 0.019294 0.054808 -0.137131 -0.040943 -0.205196 0.183893 0.021683 -0.070150 -0.088335 0.097584 -0.171931 0.085760 -0.159208 0.154246 0.184238 -0.061446 0.035223 -0.221101 -0.001835 -0.027685 -0.040888 -0.093839 -0.059876 -0.057442 -0.074823 -0.045133 0.097241 -0.017094 -0.076060 -0.201906 0.033761 -0.140872 -0.065398 -0.214097 -0.147256 0.123239 -0.106546 -0.068151 -0.036221 -0.059469 0.129240 0.188763 0.098993
0.022700 -0.216618 -0.148607 0.085163 0.101320 -0.226851 0.077939 -0.079555 0.034508 0.003115 -0.050473 -0.099013 0.023239 0.215866 -0.088205 -0.015035 -0.136501 -0.271272 -0.241918 0.009339 -0.000220 0.265866 -0.110759 -0.117014 0.238335 -0.124502 -0.078402 -0.235713 0.093091 -0.005355 0.163603 -0.283755 0.168624 -0.291295 -0.119604 -0.003242 -0.011659 0.025850 -0.089232 0.158161 -0.010829 0.261585 -0.005848 -0.027851 -0.092369 -0.241930 -0.004427 0.275985 0.210297 -0.043992 -0.006975 -0.071595 -0.173697 0.210142 -0.251162 -0.398376 0.040496 0.301797 0.088772 0.113857 -0.012610 -0.241698 0.142710 0.017062 -0.070500 0.062269 0.004057 -0.049397 -0.041194 -0.040310 -0.152062 0.273869 -0.186233 -0.037394 -0.039347 0.102087 0.234429 -0.186905 -0.009600 0.059251 -0.110858 -0.108539 -0.107254 -0.018934 -0.297303 0.066384 -0.056725 0.191833 -0.019169 -0.146435 -0.066758 -0.075567 -0.073427 -0.255335 -0.116668 -0.202395 0.018525 -0.265139 -0.084248 0.061402
0.175278 0.034478 -0.014158 0.011443 0.018487 -0.010852 0.007434 -0.030580 -0.087453 0.053740 0.010943 -0.157403 0.131092 0.006114 -0.048840 -0.081152 0.027745 -0.012775 -0.111963 -0.089663 0.012330 0.229279 -0.000048 -0.026972 0.104227 0.011436 -0.031828 0.035392 -0.041504 -0.004138 0.146472 -0.017490 -0.244900 0.105580 0.005053 -0.157617 0.132537 -0.000010 0.050222 -0.219478 0.019135 -0.021149 0.189302 0.191549 0.036441 0.001997 0.032777 -0.027078 -0.085317 0.028757 0.020884 -0.017454 0.148461 0.015840 0.076161 -0.248695 -0.070886 -0.019311 0.004774 0.005435 -0.007703 0.349867 0.004542 -0.055370 0.007888 -0.136428 -0.000884 -0.103899 -0.048483 0.024897 0.074604 0.089549 0.212412 0.005979 -0.001701 -0.046050 -0.109718 -0.113100 0.076710 -0.098241 -0.075137 -0.001878 0.073953 -0.005062 0.083403 0.053636 -0.109562 -0.028838 0.146460 0.001543 -0.117089 0.120348 -0.021716 0.117689 0.090731 -0.013007 0.044338 -0.034207 0.034750 -0.065697
-0.017660 0.066934 -0.088944 -0.057398 0.038620 -0.051598 -0.214756 -0.223415 0.010354 -0.099661 0.124486 0.004654 0.021247 -0.042133 -0.013234 -0.125833 0.062109 -0.080376 -0.155892 -0.005785 0.008496 0.149590 -0.171148 -0.047118 -0.080974 -0.028908 0.043434 0.031910 -0.086429 -0.127132 0.065828 -0.034142 -0.044936 -0.295261 -0.045368 -0.199730 -0.242878 -0.118123 -0.140681 0.043804 0.048092 -0.018564 0.050990 0.047931 0.214979 -0.087514 -0.038416 -0.207872 0.106567 0.153496 -0.304945 -0.205269 -0.047782 0.150345 -0.119137 0.150216 -0.109694 0.072274 0.137286 -0.038037 -0.037864 0.124202 0.049459 -0.067413 -0.213875 -0.036607 -0.229011 0.079137 0.039835 -0.047825 -0.140149 -0.123617 0.032869 -0.045966 -0.036389 0.020376 0.016881 -0.019799 -0.153095 0.031238 0.182241 -0.092352 -0.162859 -0.004994 0.002259 -0.031512 0.114952 -0.131278 0.018405 -0.046940 -0.148511 -0.230337 0.098934 0.081147 0.003005 0.012789 0.009150 -0.127277 -0.059420 -0.074981
-0.228056 -0.055577 -0.192819 -0.176862 0.086402 -0.147210 0.201831 -0.087086 -0.026438 -0.242727 -0.081794 0.202885 -0.208407 -0.117629 0.034478 -0.036258 -0.064823 -0.007838 0.043708 -0.176610 -0.064605 -0.096444 -0.189739 -0.210831 0.119619 -0.112665 -0.012259 0.037863 -0.146025 -0.087967 0.051961 0.181586 0.092694 -0.000205 -0.134258 -0.189783 -0.113950 -0.006432 0.147627 -0.151364 -0.040198 -0.071636 -0.018745 -0.025543 -0.093160 -0.162228 -0.010820 0.046438 0.130186 0.163266 -0.008781 0.196239 -0.060123 0.308769 -0.031660 0.045943 -0.085360 0.075829 0.037100 0.149078 -0.034765 -0.048527 0.149725 -0.047967 -0.128906 0.074823 -0.108466 -0.019943 -0.106282 -0.105672 -0.162493 0.134978 0.073870 -0.089033 -0.053589 0.090885 -0.052669 -0.203487 -0.178393 0.185276 0.022119 -0.025566 0.195039 0.034585 0.126698 0.106296 0.043818 0.130429 0.000142 -0.040105 0.066152 -0.284526 0.144121 0.138794 -0.001826 0.002116 -0.027043 -0.351532 -0.026054 0.075366
0.038597 0.024240 -0.143596 -0.023830 -0.102926 -0.135501 0.092008 0.030230 0.095514 -0.007233 0.217279 0.011886 -0.025837 0.008442 -0.124517 0.031994 -0.007337 0.138930 -0.051673 0.100072 0.018680 0.044651 -0.109350 -0.025556 -0.016737 0.164452 -0.208883 -0.004158 -0.001615 -0.077376 0.106030 -0.018542 0.188704 -0.155331 0.007400 0.018659 0.086100 0.042439 0.145072 -0.251355 0.033151 0.158575 0.065642 0.013053 0.054389 -0.067491 0.012031 -0.035762 -0.031053 0.245747 0.120198 -0.090649 -0.145104 -0.227567 -0.042575 -0.040648 -0.004610 0.033866 -0.014653 -0.022954 0.040986 0.204741 -0.057611 -0.056937 -0.070388 0.061966 0.066255 -0.111980 0.108034 0.237886 -0.234379 -0.017391 -0.068525 -0.082885 0.233478 0.127836 0.119184 -0.090990 0.019188 -0.187447 -0.226393 0.095675 0.083172 -0.038561 -0.138340 0.187805 -0.067566 0.138989 -0.039918 0.088727 0.177214 -0.259267 -0.129148 0.031300 -0.050383 -0.064312 0.055701 0.007103 0.273419 -0.182059
-0.039510 -0.197028 -0.049307 -0.129399 0.001939 0.148979 0.048104 -0.041832 -0.182031 -0.187494 0.080249 -0.074181 0.184233 -0.190023 0.099551 -0.122546 0.175008 -0.011874 -0.018760 -0.133129 -0.028853 -0.100964 -0.223713 -0.049477 0.212374 -0.025606 0.078233 0.140613 -0.048309 -0.061851 0.004999 -0.232011 0.140161 0.094420 -0.080974 -0.101237 -0.034531 -0.036148 0.081982 0.222362 0.177242 -0.045999 0.138833 0.116251 -0.041994 -0.062780 -0.082647 -0.188534 -0.138118 -0.004110 0.150550 -0.273552 -0.099245 0.122893 0.000882 -0.107272 -0.097821 -0.049732 0.086184 -0.186169 0.031430 0.017552 0.094986 -0.039927 0.005097 -0.035012 -0.219954 -0.050351 -0.013474 -0.020493 0.163426 0.004739 -0.056915 0.085862 0.046642 -0.178429 -0.028396 -0.036820 0.018485 -0.163820 -0.166973 0.096745 -0.071302 0.077549 0.039199 -0.068311 0.197304 -0.137851 -0.033143 -0.027440 -0.009657 0.204407 0.131537 0.024205 -0.017947 0.029399 -0.032862 -0.126139 -0.036145 -0.010593
-0.019022 0.109607 -0.068236 0.030226 0.136719 -0.054982 -0.173061 -0.065131 0.094025 -0.120788 -0.355796 -0.024781 0.122499 -0.087674 -0.044379 0.062108 -0.106188 -0.195593 -0.207740 -0.233786 -0.075912 -0.137526 0.055755 0.018608 -0.145216 0.113504 -0.121517 0.051014 -0.235918 0.057467 -0.067154 -0.067691 -0.023126 0.032713 -0.165093 -0.044259 0.057809 -0.138663 -0.197527 0.033867 -0.100467 -0.172914 -0.017243 0.066027 0.043454 -0.117283 0.016615 -0.024031 -0.130520 -0.059089 -0.131888 -0.158056 -0.103040 -0.013521 0.005733 0.078566 0.095329 -0.104178 0.006209 -0.032795 -0.016056 0.043836 -0.106443 -0.140993 -0.196595 -0.017683 0.027720 0.019422 0.026554 -0.165001 0.161869 -0.055037 0.009732 -0.142213 -0.245623 0.147407 -0.151899 0.201180 -0.123179 0.003822 -0.108919 -0.010991 0.058741 -0.155707 -0.018440 -0.066549 -0.004349 0.140902 -0.090069 -0.035822 -0.056895 -0.018585 0.060292 0.020075 -0.255454 -0.014126 0.013950 0.041633 -0.130645 -0.086000
-0.012954 -0.128681 0.032803 -0.013006 -0.181435 -0.105466 0.245539 0.218946 -0.130671 -0.028054 -0.021807 0.148526 0.165954 0.039445 0.044856 0.346914 0.068921 -0.164862 -0.070068 0.184472 -0.044388 -0.003022 0.006504 -0.106102 0.160172 -0.195356 0.024073 0.019954 -0.067116 -0.037910 -0.002485 -0.020755 -0.067751 -0.301653 -0.097467 -0.210684 0.085168 -0.011809 0.048229 0.025287 0.187545 -0.253341 -0.067442 -0.081961 0.000690 0.241700 -0.076127 0.133951 0.137044 0.162520 -0.004188 -0.073295 -0.093276 -0.010072 -0.037869 -0.059553 -0.006157 0.151947 0.096567 -0.229346 0.028586 0.004098 0.076492 0.083332 0.051382 0.082283 -0.073840 -0.077502 0.013434 0.041613 -0.030784 0.195117 -0.025371 -0.034544 0.045286 -0.113671 0.113859 0.273596 -0.012610 -0.037522 0.054720 -0.041168 -0.000242 -0.076967 -0.168628 -0.053931 0.139907 0.256996 -0.225715 0.085222 -0.166985 -0.071939 -0.200220 -0.139004 -0.075150 -0.248851 -0.133863 -0.209412 -0.003342 -0.014393
-0.213073 -0.147842 -0.149682 -0.260335 -0.097337 -0.096614 0.046961 -0.094331 0.026653 -0.095652 -0.119669 -0.145849 0.128487 -0.038993 0.077337 -0.049393 -0.137994 -0.095450 -0.185138 -0.255917 -0.160821 0.127092 0.015743 -0.267107 -0.132318 -0.022531 -0.175557 -0.084697 -0.128778 -0.100506 0.061303 0.064476 -0.151121 -0.104941 0.047947 -0.219611 -0.037181 -0.133286 -0.246290 -0.030773 -0.133144 0.026008 0.111362 0.064011 -0.124854 -0.046017 -0.088956 0.076878 -0.050072 -0.213480 -0.062678 0.122825 -0.123075 -0.024403 -0.054901 -0.149788 -0.237476 -0.174272 -0.043807 0.137624 -0.049492 -0.118589 0.069069 -0.301531 -0.262482 -0.084313 -0.318874 -0.160100 -0.038036 -0.071533 0.019231 0.064030 -0.032711 -0.063106 -0.127481 -0.060975 -0.095464 -0.225531 -0.120706 0.074909 0.046334 -0.333415 -0.150560 -0.213815 0.123737 -0.094778 0.109135 0.102698 -0.055980 -0.024317 -0.017823 0.054261 -0.034114 0.086549 -0.040679 -0.002212 -0.040242 0.056321 -0.179232 -0.147851
-0.012610 -0.014157 0.308130 -0.090560 0.039187 -0.124013 0.175771 -0.032981 0.068875 -0.293816 0.153503 -0.263430 0.134787 -0.205543 0.090255 -0.063692 -0.063628 0.153092 -0.061943 0.005369 -0.041210 0.041975 0.052399 -0.101440 0.031040 0.045523 0.018888 -0.137038 0.111053 0.138114 0.064343 0.084735 -0.061829 -0.005643 -0.065419 -0.113900 -0.085247 0.019427 0.031903 0.084966 0.084121 0.085414 0.145099 0.209190 0.013680 -0.188978 -0.202797 -0.031595 -0.191244 -0.202068 -0.162124 0.123501 0.042525 -0.058336 0.237972 -0.097044 0.049100 -0.022112 0.009293 -0.197844 -0.054174 -0.009931 0.129116 -0.123081 0.137160 0.025070 -0.198601 0.146930 0.127218 -0.160853 0.049379 -0.083168 0.023027 -0.004245 -0.101064 -0.121916 -0.065121 -0.082944 -0.017208 -0.082759 -0.014612 0.030043 -0.222439 -0.080229 0.082422 0.044406 0.095184 -0.010120 -0.423012 -0.155971 -0.046871 -0.129933 0.185244 -0.145701 -0.050290 -0.315383 -0.058193 -0.095457 -0.244846 -0.146125
-0.066626 -0.086310 0.103152 0.009099 0.048995 -0.029694 -0.196343 -0.194299 0.049451 -0.157017 -0.103039 0.029360 0.071900 0.263967 -0.058196 -0.033655 -0.038001 -0.064320 0.151499 -0.042596 0.038877 -0.110931 -0.084110 0.142734 0.007440 -0.085994 -0.055626 -0.014438 -0.110757 -0.000195 0.057426 -0.043397 -0.040815 -0.231943 -0.051085 0.142037 -0.173095 -0.064772 -0.131035 -0.079695 0.152373 0.076833 -0.190933 -0.247512 0.054868 0.050562 -0.070698 0.126341 0.183930 -0.099305 -0.167341 -0.136845 -0.185881 -0.014109 -0.092874 0.202476 -0.016268 0.103316 0.055242 -0.108865 -0.013724 -0.230231 0.101304 -0.007058 -0.114236 -0.284220 -0.123390 0.132245 -0.089848 -0.317048 -0.065000 0.013707 -0.079949 -0.072211 0.006665 -0.055020 -0.130506 -0.092606 -0.141249 0.108043 0.012879 0.114291 -0.117200 0.119450 -0.022249 0.010964 0.165443 0.101293 -0.006872 -0.005919 0.029616 -0.041484 -0.137158 -0.141813 -0.004404 -0.059001 -0.236839 -0.048055 -0.006834 -0.246362
-0.092876 -0.123394 -0.125958 -0.091798 0.046390 0.106348 -0.056886 0.165919 -0.216782 0.175608 -0.060282 0.084998 0.060250 -0.030165 -0.123924 -0.104117 -0.061611 -0.005491 -0.107836 0.012020 0.097787 0.231069 0.104266 -0.085645 -0.077087 -0.283051 0.009463 0.141657 -0.008335 -0.004655 0.022319 0.112650 0.070107 0.069841 0.000998 -0.044549 0.237537 -0.031750 -0.096642 0.016949 -0.216428 -0.103501 0.062761 -0.172520 -0.309772 -0.083689 0.054399 0.120000 -0.223671 0.062397 -0.141736 -0.246094 -0.101817 -0.239621 0.054762 -0.032707 -0.138530 0.240331 -0.195230 0.077859 0.025291 0.087955 -0.055577 -0.060746 -0.049360 0.048474 0.004980 0.159878 0.204723 -0.206866 -0.091319 -0.068901 0.225791 -0.121257 -0.084233 0.087723 0.016203 0.194887 0.300139 -0.116491 -0.059704 0.200231 0.012500 -0.121308 0.323911 0.082424 0.085227 0.070830 -0.008215 0.115990 -0.151829 -0.024772 -0.182573 0.195014 -0.019174 0.100419 -0.060669 0.002765 -0.013588 -0.021039
0.076570 0.071268 -0.269272 -0.081561 -0.004038 0.095028 -0.077449 -0.171919 0.047261 -0.116487 -0.263142 0.176001 -0.108123 -0.214686 0.094579 -0.013742 -0.155512 -0.104092 0.135570 0.037793 -0.210255 -0.315115 -0.203176 -0.004905 -0.130925 -0.105640 0.032148 -0.029806 -0.042797 -0.172703 0.056697 -0.061563 -0.027434 -0.142739 -0.100634 0.030604 -0.130460 0.046401 0.043588 0.141842 -0.166971 -0.123898 -0.062830 0.089087 0.072066 0.053765 -0.049819 -0.126581 -0.114730 -0.061634 -0.179563 -0.061027 -0.081132 -0.005213 0.078070 0.076451 -0.163665 -0.201477 0.166002 -0.156247 -0.048788 -0.084029 0.026213 0.063990 0.114230 -0.118655 0.060111 0.197221 -0.218377 0.056205 -0.175633 -0.113751 0.055437 0.110964 0.028312 0.076294 -0.095847 -0.162812 0.223835 -0.001646 0.097368 -0.004511 -0.089603 0.009387 -0.056219 -0.111928 -0.063985 -0.009526 -0.089932 -0.074722 -0.106525 -0.228726 -0.086362 -0.035916 -0.134200 -0.092667 0.050836 -0.129429 0.164572 0.033798
0.141567 -0.063232 0.376895 0.024753 -0.114369 0.034952 -0.003191 -0.039594 0.216529 -0.064822 0.196006 -0.020400 -0.039162 0.081318 0.061447 -0.040097 0.178300 -0.105019 0.062333 0.144409 0.016777 -0.122123 0.059280 -0.197480 -0.140751 0.095839 -0.246924 -0.223732 -0.134124 0.059707 0.004123 -0.046226 -0.074466 -0.044733 -0.011888 -0.233128 -0.248354 -0.003477 0.023237 -0.101835 -0.178958 -0.098723 -0.072369 0.220404 -0.020665 0.150009 0.003868 -0.018329 -0.047545 0.203590 0.088898 -0.134872 0.081360 -0.062245 -0.098196 -0.091198 -0.022084 0.083985 0.057184 -0.103644 -0.019722 0.136703 0.305225 0.054931 0.028791 -0.165083 -0.016319 -0.172848 0.209443 -0.076431 0.140222 -0.008236 -0.012907 0.165932 -0.070310 -0.134481 0.017148 -0.070037 -0.099773 -0.093630 -0.055763 -0.121618 0.016939 -0.130857 -0.198836 0.260247 0.429235 0.204438 0.169055 -0.019946 0.109371 -0.217695 0.293148 0.056125 0.039074 -0.059235 -0.006461 -0.171357 0.106468 -0.193134
